Time,Open,High,Low,Close,Tick_Volume,Spread,Real_Volume
2024-10-04 08:00:00,2664.09,2667.87,2664.09,2667.45,5408,30,0
2024-10-04 09:00:00,2667.45,2667.57,2659.64,2660.2,6254,30,0
2024-10-04 10:00:00,2660.22,2663.14,2658.74,2661.09,7149,30,0
2024-10-04 11:00:00,2661.1,2661.57,2658.84,2659.0,5734,30,0
2024-10-04 12:00:00,2658.98,2660.17,2656.85,2657.46,5417,30,0
2024-10-04 13:00:00,2657.48,2660.71,2657.15,2658.26,5504,32,0
2024-10-04 14:00:00,2658.18,2662.55,2657.41,2661.35,6390,30,0
2024-10-04 15:00:00,2661.34,2661.49,2631.82,2638.64,10454,30,0
2024-10-04 16:00:00,2638.61,2654.92,2637.31,2651.62,10745,30,0
2024-10-04 17:00:00,2651.64,2660.99,2646.27,2658.4,10118,30,0
2024-10-04 18:00:00,2658.38,2670.18,2647.85,2653.2,10461,30,0
2024-10-04 19:00:00,2653.21,2653.79,2641.9,2645.34,7148,30,0
2024-10-04 20:00:00,2645.28,2650.45,2643.99,2650.1,5752,30,0
2024-10-04 21:00:00,2650.1,2650.76,2644.34,2645.61,6649,33,0
2024-10-04 22:00:00,2645.62,2652.06,2642.78,2651.57,4559,30,0
2024-10-04 23:00:00,2651.74,2653.19,2649.87,2652.64,1204,21,0
2024-10-07 01:00:00,2650.36,2652.36,2649.68,2650.78,3116,30,0
2024-10-07 02:00:00,2650.78,2652.43,2649.74,2650.19,3171,30,0
2024-10-07 03:00:00,2650.2,2651.15,2647.79,2649.32,4815,30,0
2024-10-07 04:00:00,2649.32,2652.0,2643.82,2646.21,7183,30,0
2024-10-07 05:00:00,2646.2,2648.65,2645.3,2645.32,6457,30,0
2024-10-07 06:00:00,2645.3,2647.51,2643.87,2647.48,5465,30,0
2024-10-07 07:00:00,2647.48,2648.67,2646.38,2646.81,3715,30,0
2024-10-07 08:00:00,2646.82,2646.83,2639.83,2640.45,6288,30,0
2024-10-07 09:00:00,2640.45,2643.7,2639.45,2642.89,7111,30,0
2024-10-07 10:00:00,2642.97,2652.82,2641.82,2652.09,7818,30,0
2024-10-07 11:00:00,2652.09,2656.38,2651.11,2652.26,7652,30,0
2024-10-07 12:00:00,2652.26,2657.26,2650.64,2656.53,5923,30,0
2024-10-07 13:00:00,2656.51,2658.43,2655.15,2655.35,6187,30,0
2024-10-07 14:00:00,2655.28,2659.57,2655.04,2656.75,6306,30,0
2024-10-07 15:00:00,2656.76,2659.11,2637.55,2639.91,10054,30,0
2024-10-07 16:00:00,2639.89,2653.63,2639.51,2642.58,10743,30,0
2024-10-07 17:00:00,2642.53,2647.64,2640.26,2640.65,9219,30,0
2024-10-07 18:00:00,2640.65,2649.94,2638.92,2645.5,6967,30,0
2024-10-07 19:00:00,2645.49,2646.74,2642.51,2646.69,5108,30,0
2024-10-07 20:00:00,2646.65,2648.54,2643.95,2647.68,4110,31,0
2024-10-07 21:00:00,2647.7,2647.87,2639.5,2640.73,4668,30,0
2024-10-07 22:00:00,2640.71,2644.44,2640.23,2643.07,3889,30,0
2024-10-07 23:00:00,2642.99,2643.43,2641.48,2642.36,1477,35,0
2024-10-08 01:00:00,2641.99,2648.87,2640.72,2643.94,2079,30,0
2024-10-08 02:00:00,2643.95,2644.62,2642.25,2642.8,3220,30,0
2024-10-08 03:00:00,2642.8,2644.93,2642.15,2643.44,5194,30,0
2024-10-08 04:00:00,2643.37,2647.67,2637.73,2647.09,10832,30,0
2024-10-08 05:00:00,2647.08,2648.12,2633.58,2635.55,10184,30,0
2024-10-08 06:00:00,2635.52,2645.57,2635.03,2642.79,8591,30,0
2024-10-08 07:00:00,2642.77,2643.62,2641.17,2642.9,4473,30,0
2024-10-08 08:00:00,2642.89,2646.2,2641.36,2644.85,7695,30,0
2024-10-08 09:00:00,2644.85,2646.25,2635.33,2636.18,9283,30,0
2024-10-08 10:00:00,2636.12,2638.27,2630.94,2633.81,8143,30,0
2024-10-08 11:00:00,2633.79,2640.08,2628.43,2637.74,8128,30,0
2024-10-08 12:00:00,2637.75,2641.76,2635.52,2641.2,6871,30,0
2024-10-08 13:00:00,2641.15,2647.18,2639.6,2646.01,7265,30,0
2024-10-08 14:00:00,2646.04,2651.85,2645.99,2650.7,8084,30,0
2024-10-08 15:00:00,2650.73,2652.94,2639.71,2645.88,9655,30,0
2024-10-08 16:00:00,2645.84,2647.61,2636.53,2639.47,10474,30,0
2024-10-08 17:00:00,2639.46,2640.21,2618.91,2620.7,11119,30,0
2024-10-08 18:00:00,2620.91,2620.91,2604.59,2612.79,9980,30,0
2024-10-08 19:00:00,2612.78,2616.03,2606.5,2608.85,7278,30,0
2024-10-08 20:00:00,2608.83,2617.91,2605.3,2614.29,6649,30,0
2024-10-08 21:00:00,2614.41,2616.75,2613.5,2615.46,4667,30,0
2024-10-08 22:00:00,2615.43,2623.39,2614.7,2622.59,4783,30,0
2024-10-08 23:00:00,2622.61,2622.84,2618.6,2621.72,2361,30,0
2024-10-09 01:00:00,2620.34,2622.12,2620.34,2621.79,1369,30,0
2024-10-09 02:00:00,2621.81,2623.61,2620.94,2621.74,2890,30,0
2024-10-09 03:00:00,2621.74,2623.09,2620.8,2620.98,4474,30,0
2024-10-09 04:00:00,2620.97,2624.07,2618.05,2619.77,9376,30,0
2024-10-09 05:00:00,2619.8,2620.26,2616.68,2618.25,8458,30,0
2024-10-09 06:00:00,2618.23,2618.6,2614.68,2616.95,6637,30,0
2024-10-09 07:00:00,2616.94,2618.43,2615.27,2615.79,2656,30,0
2024-10-09 08:00:00,2615.8,2624.18,2615.49,2619.46,8200,30,0
2024-10-09 09:00:00,2619.42,2619.43,2610.45,2612.53,8234,30,0
2024-10-09 10:00:00,2612.48,2615.38,2608.97,2611.47,7393,30,0
2024-10-09 11:00:00,2611.5,2617.14,2610.27,2616.08,7426,30,0
2024-10-09 12:00:00,2616.12,2618.26,2614.39,2617.79,5870,30,0
2024-10-09 13:00:00,2617.78,2621.28,2615.88,2620.86,4997,30,0
2024-10-09 14:00:00,2620.8,2622.23,2616.77,2618.8,6672,30,0
2024-10-09 15:00:00,2618.82,2622.15,2615.1,2618.67,8804,30,0
2024-10-09 16:00:00,2618.7,2620.51,2606.72,2609.43,11035,30,0
2024-10-09 17:00:00,2609.42,2611.71,2605.17,2609.54,9380,30,0
2024-10-09 18:00:00,2609.53,2617.67,2609.18,2614.59,7893,30,0
2024-10-09 19:00:00,2614.61,2615.66,2607.6,2608.48,6775,30,0
2024-10-09 20:00:00,2608.5,2609.68,2606.33,2608.93,5777,30,0
2024-10-09 21:00:00,2609.0,2610.83,2604.95,2606.13,4987,30,0
2024-10-09 22:00:00,2606.15,2609.98,2606.01,2608.95,3732,30,0
2024-10-09 23:00:00,2609.11,2609.22,2606.63,2607.46,1884,31,0
2024-10-10 01:00:00,2607.12,2608.71,2607.02,2608.63,990,30,0
2024-10-10 02:00:00,2608.62,2609.2,2607.67,2608.11,902,30,0
2024-10-10 03:00:00,2608.23,2609.9,2605.7,2609.07,3810,30,0
2024-10-10 04:00:00,2609.08,2612.28,2606.57,2608.85,7407,30,0
2024-10-10 05:00:00,2608.83,2615.34,2607.75,2615.0,5741,30,0
2024-10-10 06:00:00,2615.01,2616.66,2611.17,2611.51,5589,30,0
2024-10-10 07:00:00,2611.5,2614.5,2611.25,2613.71,4701,30,0
2024-10-10 08:00:00,2613.7,2615.3,2612.33,2613.13,6895,30,0
2024-10-10 09:00:00,2613.12,2616.12,2610.37,2612.19,7224,30,0
2024-10-10 10:00:00,2611.98,2616.89,2610.0,2616.49,8209,30,0
2024-10-10 11:00:00,2616.49,2617.13,2613.36,2615.22,6396,31,0
2024-10-10 12:00:00,2615.26,2618.22,2614.14,2616.95,5240,30,0
2024-10-10 13:00:00,2616.97,2618.24,2615.36,2617.78,4818,31,0
2024-10-10 14:00:00,2617.74,2618.71,2611.11,2612.8,6572,30,0
2024-10-10 15:00:00,2612.76,2627.07,2611.57,2625.1,10110,30,0
2024-10-10 16:00:00,2625.08,2627.73,2615.71,2626.52,11743,30,0
2024-10-10 17:00:00,2626.63,2629.7,2622.81,2625.46,10431,30,0
2024-10-10 18:00:00,2625.48,2626.16,2618.67,2623.62,7782,30,0
2024-10-10 19:00:00,2623.66,2629.01,2618.66,2619.23,7275,30,0
2024-10-10 20:00:00,2619.22,2626.22,2616.48,2623.6,6826,30,0
2024-10-10 21:00:00,2623.61,2629.07,2623.09,2626.45,4979,30,0
2024-10-10 22:00:00,2626.44,2631.4,2625.97,2629.11,4225,31,0
2024-10-10 23:00:00,2629.35,2631.5,2628.75,2629.92,1862,30,0
2024-10-11 01:00:00,2629.8,2629.84,2628.08,2628.25,1426,30,0
2024-10-11 02:00:00,2628.25,2636.05,2628.25,2633.18,3658,30,0
2024-10-11 03:00:00,2633.19,2634.44,2631.88,2633.88,5463,30,0
2024-10-11 04:00:00,2633.85,2637.89,2632.95,2637.77,9320,30,0
2024-10-11 05:00:00,2637.74,2644.14,2635.28,2642.33,8996,30,0
2024-10-11 06:00:00,2642.34,2646.06,2640.73,2645.45,7131,30,0
2024-10-11 07:00:00,2645.53,2646.09,2643.96,2645.67,4171,30,0
2024-10-11 08:00:00,2645.64,2646.01,2643.17,2644.72,5454,30,0
2024-10-11 09:00:00,2644.74,2647.12,2638.01,2639.5,8995,30,0
2024-10-11 10:00:00,2639.51,2645.57,2638.35,2645.41,6482,30,0
2024-10-11 11:00:00,2645.41,2646.2,2639.06,2639.2,5539,30,0
2024-10-11 12:00:00,2639.18,2641.66,2636.13,2637.88,5790,30,0
2024-10-11 13:00:00,2637.87,2642.25,2637.03,2641.66,5457,30,0
2024-10-11 14:00:00,2641.67,2644.71,2638.72,2644.64,5085,30,0
2024-10-11 15:00:00,2644.62,2650.12,2640.57,2642.99,9389,30,0
2024-10-11 16:00:00,2643.22,2653.41,2642.65,2649.04,9416,30,0
2024-10-11 17:00:00,2649.12,2655.24,2646.53,2653.04,9283,30,0
2024-10-11 18:00:00,2653.05,2659.25,2653.05,2658.8,7132,30,0
2024-10-11 19:00:00,2658.77,2661.39,2657.85,2660.51,5784,30,0
2024-10-11 20:00:00,2660.5,2661.24,2656.29,2659.45,5614,30,0
2024-10-11 21:00:00,2659.49,2659.49,2656.12,2658.65,4365,30,0
2024-10-11 22:00:00,2658.62,2658.84,2655.21,2656.09,3809,32,0
2024-10-11 23:00:00,2656.28,2657.18,2654.74,2656.92,938,23,0
2024-10-14 01:00:00,2655.15,2656.18,2644.75,2650.33,3683,32,0
2024-10-14 02:00:00,2650.3,2650.66,2647.62,2648.11,3608,30,0
2024-10-14 03:00:00,2648.06,2648.37,2645.1,2646.65,5197,30,0
2024-10-14 04:00:00,2646.64,2648.48,2643.61,2646.16,9680,30,0
2024-10-14 05:00:00,2646.15,2655.53,2643.13,2655.22,8414,30,0
2024-10-14 06:00:00,2655.21,2657.39,2653.79,2655.59,6659,30,0
2024-10-14 07:00:00,2655.64,2660.39,2655.31,2659.24,3636,30,0
2024-10-14 08:00:00,2659.23,2660.7,2657.1,2658.99,6090,30,0
2024-10-14 09:00:00,2658.99,2666.79,2657.57,2664.05,8600,30,0
2024-10-14 10:00:00,2664.13,2665.17,2659.09,2660.34,6587,30,0
2024-10-14 11:00:00,2660.37,2661.83,2658.29,2659.4,5749,30,0
2024-10-14 12:00:00,2659.38,2662.98,2656.8,2658.5,4947,30,0
2024-10-14 13:00:00,2658.44,2660.84,2655.76,2655.78,4527,30,0
2024-10-14 14:00:00,2655.77,2656.79,2651.01,2652.16,6001,30,0
2024-10-14 15:00:00,2652.15,2654.35,2648.98,2651.14,7413,30,0
2024-10-14 16:00:00,2651.13,2660.96,2647.5,2655.36,10136,30,0
2024-10-14 17:00:00,2655.3,2656.79,2644.55,2645.47,9329,30,0
2024-10-14 18:00:00,2645.46,2648.87,2643.75,2646.51,6658,30,0
2024-10-14 19:00:00,2646.52,2649.49,2645.6,2648.27,4577,31,0
2024-10-14 20:00:00,2648.26,2649.73,2647.07,2648.44,3643,30,0
2024-10-14 21:00:00,2648.44,2650.73,2648.25,2649.03,3202,34,0
2024-10-14 22:00:00,2649.02,2652.38,2646.8,2652.24,3915,30,0
2024-10-14 23:00:00,2652.43,2653.09,2645.97,2648.35,1810,30,0
2024-10-15 01:00:00,2645.99,2650.18,2645.99,2649.87,1307,30,0
2024-10-15 02:00:00,2649.87,2650.79,2648.81,2649.24,2059,30,0
2024-10-15 03:00:00,2649.24,2650.07,2647.7,2648.09,4257,30,0
2024-10-15 04:00:00,2648.04,2651.08,2647.05,2648.23,6736,30,0
2024-10-15 05:00:00,2648.29,2652.65,2647.91,2651.46,6964,30,0
2024-10-15 06:00:00,2651.47,2651.51,2644.3,2645.54,7171,30,0
2024-10-15 07:00:00,2645.57,2645.57,2642.74,2644.16,5443,30,0
2024-10-15 08:00:00,2644.14,2644.14,2637.85,2641.69,9076,30,0
2024-10-15 09:00:00,2641.62,2649.02,2641.15,2648.37,9028,30,0
2024-10-15 10:00:00,2648.48,2653.91,2647.75,2650.72,7558,30,0
2024-10-15 11:00:00,2650.7,2655.68,2649.74,2653.81,6892,30,0
2024-10-15 12:00:00,2653.8,2655.5,2651.04,2653.56,6300,30,0
2024-10-15 13:00:00,2653.66,2656.74,2652.67,2652.97,5797,30,0
2024-10-15 14:00:00,2652.98,2654.53,2645.66,2647.75,7071,30,0
2024-10-15 15:00:00,2647.76,2657.35,2647.16,2648.2,8996,30,0
2024-10-15 16:00:00,2648.18,2653.26,2646.07,2648.58,9842,30,0
2024-10-15 17:00:00,2648.62,2664.14,2647.77,2659.77,10423,30,0
2024-10-15 18:00:00,2659.78,2665.14,2657.32,2664.68,7297,30,0
2024-10-15 19:00:00,2664.69,2668.96,2661.1,2661.79,6659,30,0
2024-10-15 20:00:00,2661.79,2664.21,2659.0,2663.68,6617,30,0
2024-10-15 21:00:00,2663.67,2665.8,2663.43,2665.1,4297,30,0
2024-10-15 22:00:00,2665.09,2666.45,2659.4,2661.64,4778,32,0
2024-10-15 23:00:00,2661.82,2663.13,2660.25,2662.47,1578,32,0
2024-10-16 01:00:00,2661.97,2662.85,2661.29,2662.21,996,30,0
2024-10-16 02:00:00,2662.2,2662.59,2660.39,2660.49,1682,30,0
2024-10-16 03:00:00,2660.5,2660.53,2658.76,2660.24,4439,30,0
2024-10-16 04:00:00,2660.23,2668.08,2660.18,2668.05,9629,30,0
2024-10-16 05:00:00,2668.02,2670.12,2665.57,2668.05,7835,30,0
2024-10-16 06:00:00,2668.05,2669.24,2665.31,2667.18,7080,30,0
2024-10-16 07:00:00,2667.16,2668.27,2665.61,2666.72,3961,30,0
2024-10-16 08:00:00,2666.73,2670.58,2666.11,2669.42,6891,30,0
2024-10-16 09:00:00,2669.41,2677.65,2666.67,2677.17,9205,30,0
2024-10-16 10:00:00,2677.2,2677.4,2673.18,2676.11,5766,30,0
2024-10-16 11:00:00,2676.07,2680.02,2674.53,2679.41,5853,30,0
2024-10-16 12:00:00,2679.4,2682.7,2678.02,2680.11,6063,30,0
2024-10-16 13:00:00,2680.18,2680.92,2673.12,2674.23,6694,30,0
2024-10-16 14:00:00,2674.24,2680.59,2672.91,2678.3,6834,30,0
2024-10-16 15:00:00,2678.29,2681.89,2676.48,2681.7,8025,30,0
2024-10-16 16:00:00,2681.69,2685.32,2672.45,2675.04,10454,30,0
2024-10-16 17:00:00,2675.1,2681.32,2670.01,2672.08,9754,30,0
2024-10-16 18:00:00,2672.21,2675.62,2667.53,2669.92,8012,30,0
2024-10-16 19:00:00,2669.92,2674.22,2665.81,2674.16,5867,30,0
2024-10-16 20:00:00,2674.17,2676.27,2673.11,2675.23,4870,30,0
2024-10-16 21:00:00,2675.23,2676.67,2674.53,2674.92,3597,30,0
2024-10-16 22:00:00,2674.84,2675.03,2672.78,2674.81,3559,30,0
2024-10-16 23:00:00,2674.81,2675.0,2673.08,2673.45,1020,33,0
2024-10-17 01:00:00,2673.74,2674.72,2673.25,2673.73,935,30,0
2024-10-17 02:00:00,2673.7,2674.65,2673.42,2674.03,1014,32,0
2024-10-17 03:00:00,2674.04,2677.94,2674.01,2677.88,2684,30,0
2024-10-17 04:00:00,2677.88,2682.99,2676.51,2682.99,7313,30,0
2024-10-17 05:00:00,2682.99,2684.88,2678.85,2681.93,8799,30,0
2024-10-17 06:00:00,2681.94,2682.18,2674.49,2676.7,7416,30,0
2024-10-17 07:00:00,2676.7,2679.69,2676.47,2679.08,3442,30,0
2024-10-17 08:00:00,2679.05,2684.34,2678.06,2683.57,8413,30,0
2024-10-17 09:00:00,2683.55,2685.7,2680.03,2681.24,9912,30,0
2024-10-17 10:00:00,2681.19,2683.74,2678.93,2681.96,7316,30,0
2024-10-17 11:00:00,2681.95,2683.91,2680.03,2681.87,5818,30,0
2024-10-17 12:00:00,2681.83,2682.09,2676.89,2679.45,5922,30,0
2024-10-17 13:00:00,2679.42,2688.79,2679.03,2687.46,7309,30,0
2024-10-17 14:00:00,2687.47,2688.43,2680.7,2681.21,6771,30,0
2024-10-17 15:00:00,2681.21,2682.22,2673.15,2680.66,9528,30,0
2024-10-17 16:00:00,2680.6,2690.0,2677.8,2688.77,10609,30,0
2024-10-17 17:00:00,2688.78,2696.5,2684.72,2695.7,10487,30,0
2024-10-17 18:00:00,2695.66,2696.73,2687.49,2693.36,9034,30,0
2024-10-17 19:00:00,2693.37,2693.39,2683.97,2692.26,7173,30,0
2024-10-17 20:00:00,2692.27,2694.18,2690.45,2691.94,5589,30,0
2024-10-17 21:00:00,2691.97,2692.19,2689.17,2689.53,3864,30,0
2024-10-17 22:00:00,2689.52,2692.59,2688.88,2692.06,2996,33,0
2024-10-17 23:00:00,2692.0,2692.96,2690.99,2692.67,1217,30,0
2024-10-18 01:00:00,2691.9,2693.29,2691.62,2692.69,856,30,0
2024-10-18 02:00:00,2692.7,2694.37,2692.31,2693.71,1282,30,0
2024-10-18 03:00:00,2693.71,2695.89,2692.77,2693.0,4829,30,0
2024-10-18 04:00:00,2692.94,2706.79,2692.78,2704.66,10290,30,0
2024-10-18 05:00:00,2704.63,2711.98,2704.04,2708.18,10438,30,0
2024-10-18 06:00:00,2708.2,2710.85,2706.9,2709.99,7177,30,0
2024-10-18 07:00:00,2709.98,2711.42,2708.79,2710.21,3880,30,0
2024-10-18 08:00:00,2710.19,2714.08,2710.08,2711.41,8458,30,0
2024-10-18 09:00:00,2711.32,2711.6,2702.59,2707.44,11474,30,0
2024-10-18 10:00:00,2707.41,2709.09,2702.22,2702.24,6921,30,0
2024-10-18 11:00:00,2702.23,2706.3,2701.75,2706.29,5945,30,0
2024-10-18 12:00:00,2706.27,2713.21,2706.2,2711.42,7452,30,0
2024-10-18 13:00:00,2711.44,2713.19,2707.93,2712.54,6443,30,0
2024-10-18 14:00:00,2712.53,2713.13,2707.95,2709.78,7660,30,0
2024-10-18 15:00:00,2709.78,2716.96,2709.06,2709.54,8668,30,0
2024-10-18 16:00:00,2709.5,2715.7,2704.95,2713.61,11832,30,0
2024-10-18 17:00:00,2713.59,2720.12,2712.1,2717.41,9888,30,0
2024-10-18 18:00:00,2717.39,2719.15,2713.62,2714.82,7984,30,0
2024-10-18 19:00:00,2714.81,2718.94,2714.72,2717.59,5558,30,0
2024-10-18 20:00:00,2717.61,2720.03,2713.64,2715.9,6824,30,0
2024-10-18 21:00:00,2715.91,2721.29,2715.56,2720.23,5388,32,0
2024-10-18 22:00:00,2720.32,2720.5,2718.05,2719.68,4421,30,0
2024-10-18 23:00:00,2719.27,2722.42,2719.18,2722.07,1377,29,0
2024-10-21 01:00:00,2720.34,2723.82,2719.29,2723.6,3017,30,0
2024-10-21 02:00:00,2723.59,2725.06,2722.44,2723.51,4395,30,0
2024-10-21 03:00:00,2723.5,2725.85,2721.43,2721.63,6988,30,0
2024-10-21 04:00:00,2721.62,2729.29,2721.06,2726.45,12139,30,0
2024-10-21 05:00:00,2726.45,2731.44,2724.7,2730.78,9671,30,0
2024-10-21 06:00:00,2730.79,2732.86,2729.37,2731.54,7322,30,0
2024-10-21 07:00:00,2731.53,2731.99,2729.6,2730.36,4053,30,0
2024-10-21 08:00:00,2730.35,2730.4,2724.41,2724.8,8758,30,0
2024-10-21 09:00:00,2724.77,2730.64,2723.48,2730.3,9606,30,0
2024-10-21 10:00:00,2730.3,2732.47,2725.31,2730.32,7977,30,0
2024-10-21 11:00:00,2730.32,2733.11,2729.41,2731.37,7441,30,0
2024-10-21 12:00:00,2731.37,2736.9,2730.74,2734.46,8061,30,0
2024-10-21 13:00:00,2734.51,2734.9,2727.73,2733.37,8203,30,0
2024-10-21 14:00:00,2733.43,2738.11,2733.08,2734.44,8299,30,0
2024-10-21 15:00:00,2734.31,2739.83,2732.72,2738.6,10100,30,0
2024-10-21 16:00:00,2738.66,2740.56,2733.74,2739.07,10825,30,0
2024-10-21 17:00:00,2739.08,2739.46,2722.1,2724.99,11347,30,0
2024-10-21 18:00:00,2725.04,2726.96,2716.71,2720.12,9284,30,0
2024-10-21 19:00:00,2719.84,2723.86,2717.93,2723.32,6034,30,0
2024-10-21 20:00:00,2723.26,2725.44,2721.48,2722.68,5630,30,0
2024-10-21 21:00:00,2722.68,2723.06,2715.16,2716.17,4894,30,0
2024-10-21 22:00:00,2716.12,2720.75,2714.03,2719.73,5845,30,0
2024-10-21 23:00:00,2719.69,2720.81,2718.59,2719.4,1740,30,0
2024-10-22 01:00:00,2718.75,2721.49,2718.08,2720.58,1329,30,0
2024-10-22 02:00:00,2720.58,2722.46,2720.22,2721.25,2072,30,0
2024-10-22 03:00:00,2721.29,2725.05,2720.48,2724.64,4996,30,0
2024-10-22 04:00:00,2724.63,2730.14,2723.71,2727.95,8819,30,0
2024-10-22 05:00:00,2727.92,2730.47,2727.6,2728.59,7388,30,0
2024-10-22 06:00:00,2728.61,2732.94,2728.48,2730.86,6501,30,0
2024-10-22 07:00:00,2730.81,2735.87,2730.78,2734.57,5705,30,0
2024-10-22 08:00:00,2734.55,2734.96,2728.85,2730.21,7121,30,0
2024-10-22 09:00:00,2730.14,2737.14,2729.34,2735.04,8488,30,0
2024-10-22 10:00:00,2734.7,2736.24,2732.53,2733.6,5961,30,0
2024-10-22 11:00:00,2733.6,2738.39,2731.5,2734.91,6001,30,0
2024-10-22 12:00:00,2734.84,2736.08,2729.77,2731.47,5947,30,0
2024-10-22 13:00:00,2731.46,2739.39,2730.43,2738.88,7343,30,0
2024-10-22 14:00:00,2738.87,2739.26,2729.48,2731.84,6999,30,0
2024-10-22 15:00:00,2731.86,2738.08,2731.55,2736.24,9266,30,0
2024-10-22 16:00:00,2736.23,2742.05,2735.4,2736.51,10840,30,0
2024-10-22 17:00:00,2735.72,2743.19,2733.77,2741.87,10188,30,0
2024-10-22 18:00:00,2741.91,2744.2,2736.75,2737.5,8475,30,0
2024-10-22 19:00:00,2737.49,2745.56,2737.13,2745.35,7056,30,0
2024-10-22 20:00:00,2745.37,2748.32,2743.56,2746.67,7568,30,0
2024-10-22 21:00:00,2746.68,2747.22,2744.07,2744.62,4916,30,0
2024-10-22 22:00:00,2744.61,2748.84,2743.84,2748.38,4427,30,0
2024-10-22 23:00:00,2748.37,2748.84,2746.77,2748.65,2169,30,0
2024-10-23 01:00:00,2747.64,2748.05,2746.74,2747.3,935,30,0
2024-10-23 02:00:00,2747.32,2748.04,2745.85,2746.53,1280,30,0
2024-10-23 03:00:00,2746.54,2747.05,2744.76,2745.2,2994,30,0
2024-10-23 04:00:00,2745.21,2747.15,2737.94,2738.52,7429,30,0
2024-10-23 05:00:00,2738.48,2741.07,2737.87,2738.9,5191,30,0
2024-10-23 06:00:00,2738.8,2746.99,2738.26,2746.06,5999,30,0
2024-10-23 07:00:00,2746.11,2750.61,2745.35,2749.92,4440,30,0
2024-10-23 08:00:00,2749.92,2753.14,2748.76,2751.51,5513,30,0
2024-10-23 09:00:00,2751.51,2753.17,2748.05,2750.45,6149,30,0
2024-10-23 10:00:00,2750.48,2755.58,2749.25,2754.95,3652,30,0
2024-10-23 11:00:00,2754.9,2758.42,2754.64,2756.91,3763,30,0
2024-10-23 12:00:00,2756.91,2757.54,2749.8,2750.63,6034,30,0
2024-10-23 13:00:00,2750.63,2752.52,2749.74,2750.72,3822,30,0
2024-10-23 14:00:00,2750.72,2752.9,2749.13,2749.89,4627,30,0
2024-10-23 15:00:00,2749.89,2750.45,2740.56,2743.1,7541,30,0
2024-10-23 16:00:00,2743.12,2743.88,2731.45,2737.22,11189,30,0
2024-10-23 17:00:00,2737.07,2738.53,2716.23,2717.5,11796,30,0
2024-10-23 18:00:00,2717.52,2722.34,2708.5,2721.55,9912,30,0
2024-10-23 19:00:00,2721.58,2723.02,2718.31,2719.14,6630,30,0
2024-10-23 20:00:00,2719.13,2720.47,2713.6,2716.54,6395,30,0
2024-10-23 21:00:00,2716.52,2716.52,2711.81,2713.87,6715,30,0
2024-10-23 22:00:00,2713.87,2717.91,2713.0,2715.91,5087,30,0
2024-10-23 23:00:00,2715.91,2716.42,2713.87,2715.19,1964,33,0
2024-10-24 01:00:00,2714.17,2718.09,2714.17,2717.85,1220,30,0
2024-10-24 02:00:00,2717.87,2721.7,2717.87,2721.14,2647,30,0
2024-10-24 03:00:00,2721.1,2721.25,2717.58,2721.06,6007,30,0
2024-10-24 04:00:00,2721.03,2726.45,2720.11,2723.6,10011,30,0
2024-10-24 05:00:00,2723.58,2724.31,2720.06,2723.18,8559,30,0
2024-10-24 06:00:00,2723.17,2723.9,2721.2,2722.73,5702,30,0
2024-10-24 07:00:00,2722.72,2726.92,2722.66,2726.35,4889,30,0
2024-10-24 08:00:00,2726.34,2729.61,2725.67,2728.79,6717,30,0
2024-10-24 09:00:00,2728.77,2736.29,2728.1,2735.21,9341,30,0
2024-10-24 10:00:00,2735.24,2737.1,2732.14,2733.54,7808,30,0
2024-10-24 11:00:00,2733.53,2737.9,2732.47,2736.85,7023,30,0
2024-10-24 12:00:00,2736.84,2739.08,2735.85,2736.45,5560,30,0
2024-10-24 13:00:00,2736.5,2739.12,2736.24,2736.78,5920,30,0
2024-10-24 14:00:00,2736.79,2739.61,2735.12,2738.66,7862,30,0
2024-10-24 15:00:00,2738.53,2741.57,2734.38,2739.1,8872,30,0
2024-10-24 16:00:00,2739.07,2743.2,2729.57,2733.53,10660,30,0
2024-10-24 17:00:00,2733.57,2736.13,2722.27,2732.2,11093,30,0
2024-10-24 18:00:00,2732.23,2734.15,2726.62,2730.86,9119,30,0
2024-10-24 19:00:00,2730.86,2735.25,2725.56,2733.31,7777,30,0
2024-10-24 20:00:00,2733.31,2736.8,2732.69,2735.12,6518,30,0
2024-10-24 21:00:00,2735.12,2737.48,2734.16,2735.53,5466,34,0
2024-10-24 22:00:00,2735.55,2736.93,2733.44,2736.93,4538,35,0
2024-10-24 23:00:00,2737.01,2737.06,2735.01,2735.74,1464,30,0
2024-10-25 01:00:00,2735.31,2736.14,2734.58,2734.64,1153,30,0
2024-10-25 02:00:00,2734.65,2735.53,2733.67,2733.92,1593,30,0
2024-10-25 03:00:00,2733.86,2734.92,2731.31,2732.51,5000,30,0
2024-10-25 04:00:00,2732.45,2735.18,2729.8,2729.96,9362,30,0
2024-10-25 05:00:00,2730.03,2730.17,2726.21,2728.36,7874,30,0
2024-10-25 06:00:00,2728.33,2728.42,2724.41,2726.02,5828,30,0
2024-10-25 07:00:00,2726.03,2727.77,2723.88,2726.0,5136,30,0
2024-10-25 08:00:00,2726.01,2729.81,2726.01,2728.47,7115,30,0
2024-10-25 09:00:00,2728.48,2732.6,2724.95,2732.21,9225,30,0
2024-10-25 10:00:00,2732.2,2732.2,2725.63,2726.18,6352,30,0
2024-10-25 11:00:00,2726.13,2726.79,2718.61,2719.18,6727,30,0
